Date;V2X Index;SX5E Index;Spr_Liq_St;Incl_curv_rend
23/02/06;14,6621;0,01031086;0,092;0,89
24/02/06;14,252;-0,00135918;0,101;0,884
27/02/06;14,0339;0,00333308;0,13;0,803
28/02/06;15,0449;0,003805541;0,113;0,779
01/03/06;14,3989;-0,017198013;0,134;0,784
02/03/06;14,9328;0,008350753;0,149;0,753
03/03/06;15,3114;-0,011113943;0,108;0,805
06/03/06;15,1907;-0,007912364;0,131;0,806
07/03/06;15,6891;0,005388396;0,102;0,844
08/03/06;15,7863;-0,002362769;0,12;0,797
09/03/06;15,292;-0,004603225;0,136;0,817
10/03/06;14,1788;0,007985601;0,081;0,878
13/03/06;14,0297;0,010838991;0,099;0,893
14/03/06;13,8621;0,006979144;0,117;0,884
15/03/06;13,6402;0,002224854;0,135;0,895
16/03/06;13,4109;0,002264261;0,096;0,941
17/03/06;13,3971;-0,000637662;0,089;0,944
20/03/06;14,0272;-0,001895977;0,049;0,982
21/03/06;13,6421;0,002523203;0,135;0,989
22/03/06;13,5353;0,001579865;0,111;0,926
23/03/06;13,6083;0,005277833;0,132;0,951
24/03/06;13,0311;-0,002158471;0,127;0,919
27/03/06;14,6162;0,002787471;0,099;0,95
28/03/06;14,7849;-0,011098223;0,115;0,918
29/03/06;14,3144;-0,004365284;0,154;0,893
30/03/06;13,6051;0,003956738;0,147;0,847
31/03/06;14,0139;0,012625774;0,156;0,861
03/04/06;13,8832;-0,005386349;0,17;0,818
04/04/06;14,3142;0,006461256;0,185;0,824
05/04/06;13,7946;-0,007355671;0,154;0,909
06/04/06;13,5542;0,003586911;0,121;0,937
07/04/06;14,3497;-0,000680656;0,116;0,955
10/04/06;14,4419;-0,009887887;0,062;1,007
11/04/06;15,3593;0,005338586;0,075;1,059
12/04/06;15,3774;-0,014234348;0,035;1,077
13/04/06;15,0837;-0,00313291;0,05;1,086
18/04/06;15,3849;0,000794294;0,094;1,131
19/04/06;14,9101;-0,002420673;0,113;1,127
20/04/06;14,7966;0,013304904;0,102;1,122
21/04/06;14,4811;0,010217328;0,118;1,099
24/04/06;15,2911;0,007373057;0,094;1,107
25/04/06;14,8972;-0,006735314;0,153;1,169
26/04/06;14,4282;0,002283631;-0,014;1,167
27/04/06;14,7209;0,004109954;0,194;1,132
28/04/06;14,7089;-0,005551839;0,17;1,115
02/05/06;15,0612;-0,006602129;0,202;1,102
03/05/06;15,8879;0;0,202;1,069
04/05/06;14,8677;0,00581786;0,172;1,087
05/05/06;14,0024;-0,010426592;0,175;1,086
08/05/06;14,53;0,00552333;0,191;1,127
09/05/06;14,2821;0,008128897;0,163;1,131
10/05/06;14,7;0,000828532;0,17;1,094
11/05/06;15,1787;0,003458387;0,189;1,074
12/05/06;16,4524;-0,00703686;0,191;1,07
15/05/06;18,0434;-0,006651896;0,158;1,099
16/05/06;17,2415;-0,022778319;0,17;1,123
17/05/06;18,6215;-0,010473438;0,156;1,151
18/05/06;21,4678;0,005173585;0,171;1,118
19/05/06;20,6506;-0,033554402;0,195;1,125
22/05/06;24,6675;0,000316211;0,154;1,135
23/05/06;22,3335;0,005246331;0,174;1,088
24/05/06;24,3648;-0,023579064;0,161;1,165
25/05/06;21,9235;0,022744416;0,177;1,176
26/05/06;20,3767;-0,012545991;0,121;1,108
29/05/06;20,9911;0,016823036;0,174;1,065
30/05/06;24,0765;0,017826685;0,15;1,158
31/05/06;23,0529;-0,005467863;0,141;1,11
01/06/06;21,5323;-0,024095207;0,155;1,064
02/06/06;20,7394;0,012882528;0,183;0,972
05/06/06;21,7745;0,00306832;0,156;0,982
06/06/06;23,7789;-0,003135681;0,218;0,934
07/06/06;22,6092;-0,008952704;0,218;0,91
08/06/06;24,8105;-0,020872118;0,188;0,91
09/06/06;22,8714;0,009424499;0,215;0,901
12/06/06;24,3492;-0,028068471;0,19;0,986
13/06/06;26,6163;0,0169306;0,153;1,029
14/06/06;26,6852;-0,011425764;0,143;1,037
15/06/06;24,1402;-0,020897735;0,157;0,968
16/06/06;23,9522;0,001816304;0,119;1,007
19/06/06;22,7968;0,023150304;0,133;1,024
20/06/06;21,7896;-0,008499249;0,152;1,035
21/06/06;20,936;0,007703057;0,472;0,939
22/06/06;20,3521;0,007045361;0,192;0,949
23/06/06;20,0873;0,003422641;0,202;0,921
26/06/06;20,7021;0,005100855;0,144;0,871
27/06/06;21,4847;0,001495127;0,146;0,899
28/06/06;21,4942;-0,004312494;0,198;0,909
29/06/06;20,5377;-0,00789569;0,205;0,878
30/06/06;18,3282;-0,000259486;0,216;0,913
03/07/06;17,68;0,021845283;0,218;0,939
04/07/06;17,4514;0,018508852;0,183;0,96
05/07/06;19,8315;0,003836752;0,166;1,006
06/07/06;18,3061;0,002137639;0,134;1,021
07/07/06;18,5834;-0,014196009;0,145;1,03
10/07/06;18,2504;0,012090178;0,12;1,019
11/07/06;19,4222;-0,003019886;0,133;1,018
12/07/06;19,0527;0,004157389;0,162;0,987
13/07/06;20,8361;-0,013290568;0,125;0,988
14/07/06;22,2434;0,003515968;0,142;1,002
17/07/06;22,8298;-0,018713676;0,154;0,986
18/07/06;22,7733;-0,015244656;0,16;1,037
19/07/06;20,5026;-0,002744958;0,123;1,009
20/07/06;19,7917;-0,001860734;0,116;0,951
21/07/06;20,2251;0,026786098;0,163;0,97
24/07/06;19,2059;0,00110998;0,176;0,927
25/07/06;19,6107;-0,009067787;0,187;0,961
26/07/06;18,8477;0,02132367;0,181;0,914
27/07/06;18,0301;-0,000393622;0,168;0,842
28/07/06;17,3297;0,002547157;0,166;0,847
31/07/06;18,5171;0,011206482;0,143;0,865
01/08/06;19,7592;0,007890698;0,156;0,823
02/08/06;18,4996;-0,005047701;0,154;0,815
03/08/06;19,2039;-0,013887271;0,148;0,778
04/08/06;18,4072;0,01531341;0,148;0,771
07/08/06;20,679;-0,007694077;0,161;0,762
08/08/06;20,6779;0,013680816;0,16;0,779
09/08/06;18,9895;-0,016094285;0,175;0,741
10/08/06;19,9403;0,002692544;0,16;0,71
11/08/06;19,1018;0,010656743;0,155;0,706
14/08/06;18,5039;-0,008564438;0,148;0,712
15/08/06;17,4584;-0,000103389;0,146;0,715
16/08/06;17,3557;0,011986199;0,135;0,754
17/08/06;17,5862;0,01271003;0,096;0,679
18/08/06;17,1458;0,006563331;0,089;0,673
21/08/06;17,4915;0,002373981;0,082;0,667
22/08/06;16,5631;-0,002289413;0,086;0,69
23/08/06;16,9853;-0,003732131;0,106;0,684
24/08/06;16,2685;0,004050566;0,087;0,728
25/08/06;15,9337;-0,008851564;0,128;0,752
28/08/06;16,1099;0,006089418;0,138;0,715
29/08/06;16,6878;-0,000185094;0,132;0,678
30/08/06;16,2129;0,007246434;0,125;0,663
31/08/06;16,1689;-0,000462116;0,123;0,646
01/09/06;15,6894;0,002902693;0,125;0,597
04/09/06;15,7982;-0,00239925;0,13;0,541
05/09/06;16,4321;0,003200567;0,135;0,556
06/09/06;17,5849;0,004375944;0,124;0,534
07/09/06;18,0193;-0,00517249;0,135;0,504
08/09/06;17,1908;-0,01193108;0,136;0,501
11/09/06;17,9936;-0,00861829;0,147;0,527
12/09/06;16,6865;0,002775624;0,152;0,496
13/09/06;16,646;-0,002138621;0,131;0,445
14/09/06;16,5403;0,012533204;0,132;0,424
15/09/06;15,8518;0,00437851;0,144;0,415
18/09/06;16,1522;-0,002354456;0,166;0,452
19/09/06;16,5144;0,004087879;0,151;0,491
20/09/06;15,6285;-0,000954852;0,134;0,468
21/09/06;15,2623;-0,00742818;0,141;0,435
22/09/06;16,542;0,016171188;0,174;0,431
25/09/06;16,6682;0,00412099;0,171;0,463
26/09/06;15,7843;-0,011513712;0,165;0,416
27/09/06;15,7681;0,002462802;0,149;0,424
28/09/06;15,8951;0,013291053;0,159;0,4
29/09/06;16,2455;0,006005804;0,165;0,418
02/10/06;17,0755;-0,000307994;0,158;0,363
03/10/06;17,1133;0,001137361;0,163;0,349
04/10/06;16,0214;-0,001777192;0,159;0,317
05/10/06;15,9714;-0,003170215;0,175;0,241
06/10/06;15,6778;0,008914627;0,183;0,199
09/10/06;16,3807;0,006419344;0,179;0,194
10/10/06;15,6974;0,000114217;0,185;0,202
11/10/06;15,4926;-0,000210643;0,178;0,21
12/10/06;14,9913;0,005378882;0,183;0,222
13/10/06;14,7672;0,001696683;0,18;0,196
16/10/06;15,0645;0,008191784;0,176;0,236
17/10/06;16,4103;-0,000205006;0,18;0,195
18/10/06;15,6317;0,000725169;0,181;0,208
19/10/06;15,4457;-0,013093551;0,188;0,241
20/10/06;14,7278;0,010585963;0,195;0,241
23/10/06;14,6179;-0,001142462;0,207;0,29
24/10/06;14,2983;0,002851897;0,212;0,282
25/10/06;14,3105;0,005209857;0,194;0,275
26/10/06;14,2664;-0,001246573;0,202;0,294
27/10/06;14,2753;0,001278024;0,237;0,282
30/10/06;14,9257;0,002027797;0,244;0,246
31/10/06;14,5146;-0,002488025;0,228;0,256
01/11/06;13,9959;-0,003074227;0,218;0,277
02/11/06;14,8847;-2,99631E-05;0,217;0,276
03/11/06;14,4651;0,002382141;0,21;0,311
06/11/06;13,9834;-0,009894528;0,208;0,309
07/11/06;13,8875;0,003985287;0,204;0,315
08/11/06;14,0015;0,013722729;0,192;0,283
09/11/06;14,0318;0,006832756;0,19;0,232
10/11/06;13,7988;0,000233251;0,22;0,209
13/11/06;14,0769;-0,000198831;0,208;0,156
14/11/06;14,3518;-0,002248957;0,215;0,119
15/11/06;13,7616;0,005487421;0,15;0,147
16/11/06;13,4836;-0,000442961;0,145;0,178
17/11/06;13,4419;0,005998536;0,143;0,194
20/11/06;13,3018;0,000238511;0,155;0,135
21/11/06;12,7078;-0,007246077;0,145;0,155
22/11/06;12,8486;0,003852913;0,117;0,137
23/11/06;13,2078;7,56882E-05;0,123;0,101
24/11/06;14,3144;-0,000266109;0,152;0,12
27/11/06;16,5885;-0,002249101;0,155;0,088
28/11/06;15,9572;-0,009202694;0,148;0,115
29/11/06;14,8246;-0,017269574;0,138;0,122
30/11/06;15,5561;-0,000789292;0,144;0,103
01/12/06;17,0511;0,012070106;0,134;0,083
04/12/06;17,0827;-0,008913547;0,126;0,084
05/12/06;15,6308;-0,01382915;0,12;0,081
06/12/06;15,8557;0,007843157;0,107;0,102
07/12/06;15,5133;0,011357758;0,119;0,046
08/12/06;15,0764;-0,001404712;0,127;0,061
11/12/06;14,7925;0,004092637;0,13;0,036
12/12/06;14,5589;0,000298605;0,126;0,047
13/12/06;14,0522;0,00820918;0,113;0,021
14/12/06;13,3398;0,001690152;0,111;-0,01
15/12/06;12,8487;0,00852025;0,11;-0,008
18/12/06;13,2655;0,005986327;0,107;-0,006
19/12/06;14,1774;0,005297608;0,112;-0,011
20/12/06;12,9212;-0,002559978;0,105;0,008
21/12/06;13,0608;-0,007162124;0,101;0,021
22/12/06;14,4039;0,004404362;0,106;0,031
27/12/06;14,2715;-0,001563661;0,136;0,023
28/12/06;14,1402;-0,009386931;0,158;0,029
29/12/06;14,83;0,015063213;0,144;0,059
02/01/07;14,6795;-0,001015754;0,147;0,074
03/01/07;14,7294;-0,002595227;0,143;0,103
04/01/07;15,063;0,015092453;0,139;0,138
05/01/07;16,3518;0,001463373;0,166;0,126
08/01/07;16,8783;-0,002502244;0,138;0,14
09/01/07;16,6287;-0,011587549;0,136;0,143
10/01/07;17,2546;-0,001457857;0,145;0,134
11/01/07;15,0516;0,001493938;0,148;0,131
12/01/07;14,5839;-0,009349823;0,168;0,168
15/01/07;14,7277;0,018350575;0,144;0,209
16/01/07;15,7299;0,002124365;0,138;0,202
17/01/07;16,0961;0,003008527;0,138;0,197
18/01/07;16,2548;-0,004341638;0,148;0,19
19/01/07;14,9526;-0,005384752;0,167;0,2
22/01/07;16,02;-0,002271669;0,151;0,179
23/01/07;16,0071;0,008643297;0,14;0,227
24/01/07;14,8436;-0,007778446;0,136;0,216
25/01/07;15,378;-0,000101434;0,103;0,248
26/01/07;15,8256;0,011439089;0,115;0,252
29/01/07;16,1201;-0,002829817;0,12;0,242
30/01/07;15,1698;-0,006391743;0,113;0,288
31/01/07;15,9174;0,004295;0,109;0,273
01/02/07;15,1284;0,006813333;0,112;0,258
02/02/07;14,142;-0,003975954;0,122;0,255
05/02/07;14,3621;0,007844845;0,112;0,274
06/02/07;14,411;0,004053361;0,103;0,27
07/02/07;13,9667;-0,000217577;0,107;0,237
08/02/07;14,2559;0,001419289;0,107;0,234
09/02/07;13,9194;0,004154984;0,132;0,237
12/02/07;15,1052;-0,005913819;0,118;0,273
13/02/07;14,7057;0,00528169;0,12;0,283
14/02/07;13,9087;-0,008095117;-0,318;0,305
15/02/07;13,8324;0,005975533;-0,368;0,295
16/02/07;13,451;0,006602926;0,113;0,275
19/02/07;13,4146;-0,002083421;0,112;0,265
20/02/07;13,7441;-0,002519885;0,118;0,23
21/02/07;14,1864;0,0044333;0,108;0,198
22/02/07;13,873;-0,003733976;0,101;0,195
23/02/07;13,7426;-0,004183234;0,113;0,187
26/02/07;13,7887;0,002116942;0,091;0,201
27/02/07;17,7266;0,001063308;0,092;0,238
28/02/07;19,4973;0,006201145;0,09;0,254
01/03/07;20,0117;-0,027055558;0,085;0,277
02/03/07;20,2958;-0,016746337;0,104;0,243
05/03/07;21,8043;-0,013657539;0,115;0,185
06/03/07;20,3619;-0,004879319;0,096;0,19
07/03/07;19,4295;-0,007869619;0,107;0,2
08/03/07;18,153;0,007620488;0,088;0,195
09/03/07;18,0655;0,0028875;0,104;0,175
12/03/07;19,247;0,01506973;0,103;0,201
13/03/07;20,4797;0,002226533;0,083;0,158
14/03/07;23,5255;-0,006083091;0,076;0,106
15/03/07;21,685;-0,01205868;0,079;0,072
16/03/07;21,0814;-0,027774321;0,087;0,061
19/03/07;19,8187;0,020332041;0,087;0,051
20/03/07;18,8199;-0,000258432;0,06;0,046
21/03/07;18,7894;0,017806321;0,058;0,02
22/03/07;17,3756;0,005925301;0,049;0,021
23/03/07;17,065;-0,000301506;0,058;0,018
26/03/07;19,0859;0,022506982;0,06;0,025
27/03/07;18,7301;0,005155776;0,036;0,053
28/03/07;19,7865;-0,011802232;0,058;0,023
29/03/07;18,3156;0,002776363;0,069;-0,009
30/03/07;17,5427;-0,00611757;0,087;-0,04
02/04/07;17,7075;0,012564798;0,064;-0,017
03/04/07;16,2711;0,000229661;0,066;-0,022
04/04/07;15,7495;0,002037775;0,097;-0,01
05/04/07;15,4383;0,013545608;0,085;-0,035
10/04/07;15,7042;0,003657302;0,095;-0,019
11/04/07;17,0061;0,002278364;0,075;-0,006
12/04/07;17,0933;0,007006841;0,075;0,043
13/04/07;16,4958;-0,001922599;0,082;0,033
16/04/07;16,7432;-0,003069971;0,095;0,052
17/04/07;17,1855;0,008721922;0,106;0,056
18/04/07;18,123;0,014337499;0,109;0,075
19/04/07;18,6846;0,001171433;0,078;0,078
20/04/07;18,1661;-0,005800136;0,102;0,087
23/04/07;18,2799;-0,004363436;0,078;0,109
24/04/07;18,5654;0,017709963;0,101;0,079
25/04/07;17,7795;-0,003774234;0,105;0,1
26/04/07;17,8182;-0,007338436;0,122;0,098
27/04/07;18,0183;0,008381736;0,136;0,091
30/04/07;18,3379;0,002218216;0,124;0,115
02/05/07;18,1807;-0,007040897;0,119;0,126
03/05/07;17,7993;0,002101238;0,121;0,159
04/05/07;17,0574;1,59368E-05;0,128;0,197
07/05/07;17,1331;0,005252242;0,135;0,171
08/05/07;17,6021;0,002681475;0,139;0,144
09/05/07;17,2449;0,00412665;0,156;0,111
10/05/07;17,8736;-0,000962752;0,131;0,151
11/05/07;17,4643;-0,006752512;0,145;0,148
14/05/07;18,0399;0,003107913;0,15;0,119
15/05/07;17,6714;-0,007493735;0,148;0,1
16/05/07;17,6907;0,007104035;0,163;0,122
17/05/07;17,4461;-0,002113916;0,147;0,153
18/05/07;16,0852;0,006187524;0,142;0,147
21/05/07;16,1341;-0,004145435;0,161;0,077
22/05/07;15,9025;0,001345356;0,166;0,071
23/05/07;15,6061;0,011796133;0,178;0,13
24/05/07;16,718;-0,003407866;0,156;0,144
25/05/07;15,9927;0,000971887;0,159;0,1
29/05/07;16,3646;0,006669083;0,153;0,114
30/05/07;16,4949;-0,010442942;0,16;0,088
31/05/07;15,7865;0,002429986;0,173;0,099
01/06/07;15,2943;0,002675019;0,146;0,101
04/06/07;16,505;-0,000145236;0,154;0,095
05/06/07;16,5452;-0,001360952;0,117;0,145
06/06/07;18,537;0,009830556;0,114;0,174
07/06/07;19,5603;0,00982128;0,124;0,177
08/06/07;18,8901;-0,004204548;0,104;0,186
11/06/07;18,2508;-0,005427728;0,111;0,176
12/06/07;18,8332;-0,016815195;0,104;0,184
13/06/07;18,5551;-0,012584258;0,109;0,198
14/06/07;16,872;-0,001148022;0,12;0,239
15/06/07;15,9641;0,008929673;0,1;0,224
18/06/07;16,7665;-0,007355905;0,097;0,24
19/06/07;16,1299;0,004257339;0,1;0,244
20/06/07;15,9242;0,018938224;0,09;0,254
21/06/07;16,9599;0,014706669;0,106;0,246
22/06/07;17,3112;-0,004566029;0,08;0,267
25/06/07;17,8097;-0,000662219;0,081;0,302
26/06/07;18,9275;0,004062096;0,078;0,296
27/06/07;18,9061;-0,012528572;0,068;0,337
28/06/07;17,7652;-0,002071888;0,07;0,299
29/06/07;16,8985;-0,001837316;0,048;0,381
02/07/07;17,6313;-0,008519099;0,047;0,4
03/07/07;16,8133;-0,004719109;0,091;0,39
04/07/07;16,8956;0,010396363;0,09;0,435
05/07/07;17,9114;0,007128773;0,096;0,462
06/07/07;16,7459;-0,004345434;0,096;0,461
09/07/07;17,0812;0,009563202;0,102;0,467
10/07/07;18,3362;0,002488361;0,106;0,467
11/07/07;18,6717;-0,007154793;0,108;0,423
12/07/07;17,519;0,007253104;0,212;0,443
13/07/07;17,3416;0,000952602;0,214;0,445
16/07/07;17,6558;-0,012058488;0,221;0,444
17/07/07;18,0287;-0,005951969;0,207;0,408
18/07/07;19,2674;0,015779581;0,208;0,387
19/07/07;17,827;0,005505014;0,209;0,332
20/07/07;19,3499;0,003302096;0,216;0,345
23/07/07;19,1697;-0,004225936;0,219;0,348
24/07/07;20,6952;-0,01456269;0,22;0,283
25/07/07;22,19;0,011274043;0,225;0,333
26/07/07;25,1589;-0,017116109;0,229;0,369
27/07/07;25,2216;0,008440508;0,236;0,408
30/07/07;25,8376;-0,015769338;0,243;0,432
31/07/07;23,8246;-0,011595491;0,247;0,423
01/08/07;27,474;-0,024760944;0,245;0,337
02/08/07;24,7526;-0,001961006;0,262;0,317
03/08/07;25,5517;-0,001272211;0,26;0,356
06/08/07;26,2291;0,018048302;0,276;0,337
07/08/07;24,6108;-0,018221883;0,281;0,283
08/08/07;21,9195;0,012180645;0,289;0,287
09/08/07;25,4669;-0,013866802;0,307;0,216
10/08/07;30,7365;-0,006244695;0,328;0,198
13/08/07;27,704;0,017612152;0,378;0,039
14/08/07;29,0197;0,020440516;0,419;-0,011
15/08/07;29,1764;-0,020402271;0,466;-0,075
16/08/07;34,7419;-0,026639814;0,477;-0,115
17/08/07;32,4534;0,022709304;0,484;-0,194
20/08/07;31,1272;-0,014143085;0,536;-0,251
21/08/07;29,0309;-0,002988845;0,583;-0,341
22/08/07;26,4955;-0,028861647;0,594;-0,309
23/08/07;26,0374;0,023353593;0,608;-0,316
24/08/07;24,4903;0,003870394;0,625;-0,302
27/08/07;24,4916;0,000426522;0,657;-0,394
28/08/07;27,3264;0,012323147;0,669;-0,398
29/08/07;26,5383;-0,000149059;0,657;-0,383
30/08/07;25,2691;0,00301475;0,629;-0,292
31/08/07;24,4721;0,000547347;0,642;-0,334
03/09/07;24,1984;-0,016569401;0,673;-0,37
04/09/07;23,4818;0,005490711;0,704;-0,364
05/09/07;25,7805;0,012528675;0,746;-0,381
06/09/07;25,6304;0,011408062;0,735;-0,41
07/09/07;27,8225;0,000332979;0,76;-0,509
10/09/07;29,4452;0,006601505;0,786;-0,468
11/09/07;27,9485;-0,020567253;0,757;-0,479
12/09/07;27,0705;0,004889727;0,776;-0,518
13/09/07;25,9084;-0,022015357;0,737;-0,455
14/09/07;26,5545;-0,006239159;0,744;-0,482
17/09/07;29,0329;0,01472277;0,784;-0,468
18/09/07;27,6565;0,003178196;0,781;-0,472
19/09/07;23,5658;0,009100646;0,789;-0,501
20/09/07;22,1601;-0,006512105;0,795;-0,506
21/09/07;20,4261;-0,008701029;0,805;-0,491
24/09/07;20,3965;0,019072267;0,812;-0,484
25/09/07;20,8683;0,029291205;0,802;-0,46
26/09/07;19,73;-0,00527871;0,785;-0,448
27/09/07;19,1961;0,000959653;0,79;-0,515
28/09/07;19,7088;-0,002224078;0,825;-0,52
01/10/07;19,9113;-0,007278765;0,882;-0,664
02/10/07;19,9703;0,008203027;0,885;-0,72
03/10/07;20,249;0,005631931;0,886;-0,697
04/10/07;19,784;-0,001656421;0,915;-0,67
05/10/07;17,8749;0,006376506;0,914;-0,62
08/10/07;18,1816;0,00393682;0,91;-0,619
09/10/07;17,5228;-0,001226561;0,896;-0,621
10/10/07;17,8986;-0,000269135;0,888;-0,548
11/10/07;18,2208;0,007899755;0,889;-0,47
12/10/07;18,3524;-0,004363333;0,887;-0,407
15/10/07;20,0448;0,002639843;0,894;-0,374
16/10/07;20,4738;-0,001117462;0,858;-0,326
17/10/07;20,0223;0,006968876;0,827;-0,332
18/10/07;19,9299;0,000547661;0,826;-0,27
19/10/07;19,7216;-0,00916886;0,846;-0,276
22/10/07;23,1405;-0,003172506;0,847;-0,324
23/10/07;22,2771;0,004725271;0,819;-0,314
24/10/07;22,5706;-0,004822369;0,813;-0,315
25/10/07;20,3871;-0,002063171;0,827;-0,296
26/10/07;19,6521;-0,012472627;0,821;-0,337
29/10/07;19,5547;0,005091547;0,806;-0,263
30/10/07;20,5258;-0,004860201;0,787;-0,252
31/10/07;19,9915;0,012618369;0,798;-0,287
01/11/07;20,8039;0,006371087;0,806;-0,255
02/11/07;22,5777;0,007033419;0,797;-0,209
05/11/07;23,5653;-0,001903182;0,77;-0,177
06/11/07;22,2305;0,006013959;0,763;-0,162
07/11/07;23,1142;-0,016597658;0,767;-0,154
08/11/07;24,2059;-0,001175466;0,744;-0,195
09/11/07;26,2585;-0,003918296;0,718;-0,265
12/11/07;25,7979;0,003309962;0,707;-0,354
13/11/07;24,3942;-0,00158826;0,711;-0,388
14/11/07;23,9079;-0,008349355;0,7;-0,375
15/11/07;24,1229;-0,015072417;0,708;-0,425
16/11/07;23,9477;0,001175012;0,708;-0,416
19/11/07;25,8939;0,002114863;0,706;-0,407
20/11/07;24,2296;0,006099286;0,709;-0,413
21/11/07;26,3075;-0,008491845;0,761;-0,432
22/11/07;25,2801;-0,004426425;0,779;-0,397
23/11/07;24,2141;-0,013006725;0,802;-0,448
26/11/07;25,3639;0,011957319;0,823;-0,5
27/11/07;24,8939;-0,019091751;0,833;-0,53
28/11/07;22,9455;0,003179537;0,843;-0,53
29/11/07;22,1864;0,014162778;0,851;-0,567
30/11/07;20,4255;-0,007152345;0,875;-0,617
03/12/07;20,2177;-0,003199622;0,909;-0,689
04/12/07;21,1889;0,023032639;0,953;-0,71
05/12/07;19,1296;0,005844868;0,975;-0,712
06/12/07;18,9496;0,011030596;0,976;-0,712
07/12/07;17,777;-0,005296989;0,985;-0,754
10/12/07;18,3706;-0,007450242;0,997;-0,784
11/12/07;18,73;0,016339794;1,017;-0,84
12/12/07;17,3886;0,001056689;1,028;-0,846
13/12/07;20,4149;0,007176091;1,036;-0,914
14/12/07;19,8926;0,00431366;1,053;-0,925
17/12/07;21,746;-0,003486716;1,056;-0,904
18/12/07;21,0846;0,004386566;1,069;-0,92
19/12/07;20,4808;-0,022085393;1,088;-0,912
20/12/07;19,1525;0,003177937;1,008;-0,765
21/12/07;17,2417;-0,016461975;0,926;-0,746
27/12/07;18,366;-0,000772179;0,932;-0,664
28/12/07;18,0605;-0,001810106;0,895;-0,707
02/01/08;20,7962;0,003106009;0,859;-0,739
03/01/08;20,4077;0,016188843;0,894;-0,732
04/01/08;21,8046;0,000873522;0,863;-0,607
07/01/08;22,3151;0,003698404;0,782;-0,485
08/01/08;21,3083;6,81105E-06;0,804;-0,397
09/01/08;22,2657;-0,001117004;0,733;-0,404
10/01/08;22,1956;-0,013748602;0,841;-0,324
11/01/08;21,6025;-0,001338947;0,855;-0,334
14/01/08;21,8863;-0,014512787;0,854;-0,293
15/01/08;23,6132;0,003006653;0,853;-0,308
16/01/08;24,3042;0,002768848;0,887;-0,306
17/01/08;24,2938;-0,008593253;0,87;-0,292
18/01/08;25,4405;-0,004861072;0,839;-0,308
21/01/08;34,96;-0,002904932;0,823;-0,237
22/01/08;33,7934;0,002690927;0,746;-0,203
23/01/08;40,2484;-0,022597883;0,752;-0,144
24/01/08;34,8708;-0,007872609;0,717;-0,104
25/01/08;33,6983;-0,010364283;0,65;-0,047
28/01/08;33,4194;-0,017362068;0,646;-0,017
29/01/08;31,8875;-0,07311829;0,602;0,019
30/01/08;32,2981;0,013672513;0,609;0
31/01/08;30,0471;-0,046804736;0,573;-0,173
01/02/08;27,4687;0,064583747;0,502;-0,185
04/02/08;27,218;-0,008403626;0,485;-0,248
05/02/08;31,9584;-0,00308441;0,472;-0,256
06/02/08;30,5677;0,01184466;0,453;-0,221
07/02/08;31,8031;-0,005433057;0,433;-0,278
08/02/08;31,692;0,000921012;0,432;-0,279
11/02/08;31,9443;0,019687302;0,421;-0,285
12/02/08;28,6393;-8,01558E-05;0,418;-0,305
13/02/08;27,9293;-0,038808842;0,413;-0,329
14/02/08;28,0832;0,011578981;0,403;-0,353
15/02/08;29,3659;-0,016177675;0,403;-0,359
18/02/08;28,0062;0,000508206;0,375;-0,36
19/02/08;27,8149;-0,006216953;0,392;-0,428
20/02/08;29,0684;0,034147509;0,445;-0,35
21/02/08;28,3885;-0,000144594;0,481;-0,466
22/02/08;28,7621;-0,001398818;0,435;-0,36
25/02/08;27,8544;-0,020698335;0,44;-0,383
26/02/08;25,8832;0,020391043;0,458;-0,418
27/02/08;25,249;0,002674487;0,467;-0,379
28/02/08;26,0736;-0,012298733;0,474;-0,356
29/02/08;28,6914;0,005252137;0,484;-0,449
03/03/08;30,8962;-0,010878167;0,487;-0,463
04/03/08;31,4554;0,01655825;0,481;-0,454
05/03/08;29,753;0,014751289;0,492;-0,541
06/03/08;30,6213;0,000430606;0,485;-0,489
07/03/08;31,556;-0,01877776;0,503;-0,506
10/03/08;32,0537;-0,015794328;0,512;-0,527
11/03/08;29,7674;-0,013153443;0,504;-0,542
12/03/08;28,7552;-0,017768963;0,532;-0,484
13/03/08;29,6542;0,020591657;0,641;-0,541
14/03/08;31,5852;-0,018146092;0,719;-0,553
17/03/08;37,0497;-0,01133323;0,768;-0,642
18/03/08;33,1468;-0,008549828;0,795;-0,59
19/03/08;31,3786;0,017058177;0,792;-0,612
20/03/08;30,3668;0,011381942;0,8;-0,592
25/03/08;28,7098;-0,013175642;0,832;-0,637
26/03/08;28,655;-0,009164958;0,833;-0,651
27/03/08;27,129;-0,037786794;0,794;-0,628
28/03/08;26,2793;0,03695998;0,798;-0,6
31/03/08;27,3083;-0,008182855;0,825;-0,611
01/04/08;24,6244;-0,006697757;0,85;-0,717
02/04/08;24,5911;0,036136228;0,856;-0,837
03/04/08;25,1853;-0,005819539;0,846;-0,871
04/04/08;23,8251;0,011258636;0,831;-0,921
07/04/08;23,3615;-0,003028386;0,833;-0,87
08/04/08;24,0381;-0,003567652;0,822;-0,927
09/04/08;24,136;0,034588733;0,888;-0,953
10/04/08;23,7622;0,011815481;0,864;-1,01
11/04/08;24,7553;-0,006045446;0,842;-0,953
14/04/08;25,933;0,005366973;0,839;-0,971
15/04/08;25,0443;0,008763702;0,867;-0,984
